source,station,station_id,period_start,period_end,source_scale_m,products,coverage_pct,NDVI_p05,NDVI_p95,nonwater_pixel_count
HLS,Bosque seco,00000000000000000004,2021-04-15,2021-04-23,30,5,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-04-23,2021-05-01,30,3,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-04-23,2021-05-01,30,3,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-04-23,2021-05-01,30,3,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-04-23,2021-05-01,30,3,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-04-23,2021-05-01,30,3,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-05-01,2021-05-09,30,10,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-05-01,2021-05-09,30,10,97.50687619629731,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-05-01,2021-05-09,30,10,43.188326522732396,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-05-01,2021-05-09,30,10,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-05-01,2021-05-09,30,10,99.58957025591502,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-05-09,2021-05-17,30,6,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-05-09,2021-05-17,30,6,45.49387978317867,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-05-09,2021-05-17,30,6,16.00920235528814,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-05-09,2021-05-17,30,6,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-05-09,2021-05-17,30,6,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-05-17,2021-05-25,30,6,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-05-17,2021-05-25,30,6,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-05-17,2021-05-25,30,6,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-05-17,2021-05-25,30,6,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-05-17,2021-05-25,30,6,4.9251569290197965,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-05-25,2021-06-02,30,4,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-05-25,2021-06-02,30,4,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-05-25,2021-06-02,30,4,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-05-25,2021-06-02,30,4,0.0,-9999.0,-9999.0,0
