source,station,period_start,period_end,albedo_mean,albedo_coverage_pct
HLS,Pastos limpios,2022-03-06,2022-03-14,0.1419909018534051,99.82205471792155
HLS,Palma,2022-03-06,2022-03-14,0.1646449683245281,99.84364301676337
HLS,Bananera,2022-03-06,2022-03-14,0.16977622434620443,99.82011776108571
HLS,Manglar,2022-03-06,2022-03-14,0.16663886931393238,99.02027247771824
HLS,Bosque seco,2022-03-06,2022-03-14,0.1464194355468425,99.81994039772884
S2,Pastos limpios,2022-03-06,2022-03-14,0.18882683777297665,99.30446564787574
S2,Palma,2022-03-06,2022-03-14,0.18420285891854773,99.30422502237963
S2,Bananera,2022-03-06,2022-03-14,0.1967074159499493,99.28874005455988
S2,Manglar,2022-03-06,2022-03-14,0.18118759923744263,99.30135845474761
S2,Bosque seco,2022-03-06,2022-03-14,0.1599185918143737,99.30332326371534
HLS,Pastos limpios,2022-03-14,2022-03-22,0.15300451742104662,99.82205471788723
HLS,Palma,2022-03-14,2022-03-22,,0.0
HLS,Bananera,2022-03-14,2022-03-22,,0.0
HLS,Manglar,2022-03-14,2022-03-22,0.17103828753434247,99.02027247771824
HLS,Bosque seco,2022-03-14,2022-03-22,,0.0
S2,Pastos limpios,2022-03-14,2022-03-22,0.17364343866314333,99.30446564784161
S2,Palma,2022-03-14,2022-03-22,,0.0
S2,Bananera,2022-03-14,2022-03-22,0.23634244937606919,99.28874005452272
S2,Manglar,2022-03-14,2022-03-22,0.19405940918723283,99.30135845474761
S2,Bosque seco,2022-03-14,2022-03-22,,0.0
HLS,Pastos limpios,2022-03-22,2022-03-30,0.1706275236131748,99.82205471788723
HLS,Palma,2022-03-22,2022-03-30,0.1700719994553397,99.84364301677358
HLS,Bananera,2022-03-22,2022-03-30,0.17362034845434798,99.82011776104834
HLS,Manglar,2022-03-22,2022-03-30,0.1645089084888729,99.02027247771824
HLS,Bosque seco,2022-03-22,2022-03-30,0.17150943843370772,99.81994039772884
S2,Pastos limpios,2022-03-22,2022-03-30,0.20487937585775823,99.30446564784161
S2,Palma,2022-03-22,2022-03-30,0.1992575198269839,99.30422502238977
S2,Bananera,2022-03-22,2022-03-30,0.22452071552802197,99.28874005452272
S2,Manglar,2022-03-22,2022-03-30,0.19400118993192964,99.30135845474761
S2,Bosque seco,2022-03-22,2022-03-30,0.18017209047662064,99.30332326371534
HLS,Pastos limpios,2022-03-30,2022-04-07,,0.0
HLS,Palma,2022-03-30,2022-04-07,0.17750061559170283,99.84364301677358
HLS,Bananera,2022-03-30,2022-04-07,0.1775594664454063,99.82011776104834
HLS,Manglar,2022-03-30,2022-04-07,0.1616762112111552,99.02027247771824
HLS,Bosque seco,2022-03-30,2022-04-07,0.17138217412414286,99.81994039772884
S2,Pastos limpios,2022-03-30,2022-04-07,0.18740666487623397,99.30446564784161
S2,Palma,2022-03-30,2022-04-07,0.20912779638564521,99.30422502238977
S2,Bananera,2022-03-30,2022-04-07,0.21372097017829597,99.28874005452272
S2,Manglar,2022-03-30,2022-04-07,0.19175917467762715,99.30135845474761
S2,Bosque seco,2022-03-30,2022-04-07,0.19445226339779784,99.30332326371534
HLS,Pastos limpios,2022-04-07,2022-04-15,0.14832608725104768,99.82205471788723
HLS,Palma,2022-04-07,2022-04-15,0.16832050553519437,99.84364301677358
HLS,Bananera,2022-04-07,2022-04-15,0.17767298661121764,99.82011776104834
HLS,Manglar,2022-04-07,2022-04-15,0.1389426048333931,99.02027247771824
HLS,Bosque seco,2022-04-07,2022-04-15,0.17015277608560217,99.81994039772884
S2,Pastos limpios,2022-04-07,2022-04-15,0.16921510504165216,99.30446564784161
S2,Palma,2022-04-07,2022-04-15,0.1979689093428555,99.30422502238977
S2,Bananera,2022-04-07,2022-04-15,0.21472936459487046,99.28874005452272
S2,Manglar,2022-04-07,2022-04-15,0.1565359212674765,99.30135845474761
S2,Bosque seco,2022-04-07,2022-04-15,0.210905386140695,99.30332326371534
HLS,Pastos limpios,2022-04-15,2022-04-23,0.14065782358118736,99.82205471792155
HLS,Palma,2022-04-15,2022-04-23,,0.0
HLS,Bananera,2022-04-15,2022-04-23,0.2036715505336727,16.717503124369788
HLS,Manglar,2022-04-15,2022-04-23,,0.0
HLS,Bosque seco,2022-04-15,2022-04-23,0.1999373658737304,70.49095861388686
S2,Pastos limpios,2022-04-15,2022-04-23,0.18883485114957407,99.30446564787574
S2,Palma,2022-04-15,2022-04-23,,0.0
S2,Bananera,2022-04-15,2022-04-23,0.23879465820251639,70.48002705716878
S2,Manglar,2022-04-15,2022-04-23,0.15782305718609185,1.2306304082619979
S2,Bosque seco,2022-04-15,2022-04-23,0.23161380414995034,99.30332326371534
HLS,Pastos limpios,2022-05-01,2022-05-09,0.14218732679647972,99.82205471788723
HLS,Palma,2022-05-01,2022-05-09,0.17093976132535502,99.84364301677358
HLS,Bananera,2022-05-01,2022-05-09,0.18374451059195498,99.82011776104834
HLS,Manglar,2022-05-01,2022-05-09,0.13991367323588905,99.02027247771824
HLS,Bosque seco,2022-05-01,2022-05-09,0.17742476343479668,99.81994039772884
S2,Pastos limpios,2022-05-01,2022-05-09,0.16275122081656612,99.30446564784161
S2,Palma,2022-05-01,2022-05-09,0.18359394219926264,99.30422502238977
S2,Bananera,2022-05-01,2022-05-09,0.2118883071512294,99.28874005452272
S2,Manglar,2022-05-01,2022-05-09,0.1469856553112296,99.30135845474761
S2,Bosque seco,2022-05-01,2022-05-09,0.202238353877675,99.30332326371534
HLS,Pastos limpios,2022-05-17,2022-05-25,0.13681531806419261,99.82205471792155
HLS,Palma,2022-05-17,2022-05-25,0.16998899445753748,99.84364301676337
HLS,Bananera,2022-05-17,2022-05-25,0.17206786401616428,99.82011776108571
HLS,Manglar,2022-05-17,2022-05-25,0.14231562818178695,99.02027247771824
HLS,Bosque seco,2022-05-17,2022-05-25,0.16946851573529523,99.81994039772884
S2,Pastos limpios,2022-05-17,2022-05-25,0.1611367762747383,99.30446564787574
S2,Palma,2022-05-17,2022-05-25,0.19334701512671293,99.30422502237963
S2,Bananera,2022-05-17,2022-05-25,0.19967118091493224,99.28874005455988
S2,Manglar,2022-05-17,2022-05-25,0.16120061844101194,99.30135845474761
S2,Bosque seco,2022-05-17,2022-05-25,0.19282822480150025,99.30332326371534
HLS,Pastos limpios,2022-05-25,2022-06-02,0.14350152028180313,99.82205471788723
